CustomerID,Income,Limit,Rating,Cards,Balance
7291-CDTMJH,33.806,3981,215,2,0
7293-LSCDV,31.164,1899,143,4,0
7293-LSCDVH,28.048,2295,164,2,0
7294-TMAOP,34.852,5664,351,4,747
7294-TMAOPH,16.374,5844,309,4,976
7295-JOMMD,24.569,4992,445,1,1587
7295-JOMMDH,50.19,5058,362,2,230
7296-PIXQY,18.632,4311,719,6,923
7296-PIXQYH,31.327,5423,464,4,810
7297-DVYGA,11.451,1909,120,3,0
7297-DVYGAH,115.255,5980,367,2,692
7298-IZWLY,63.616,8416,583,4,1280
7298-IZWLYH,28.453,5625,382,3,838
7299-GNVPL,99.42,2920,730,3,418
7299-GNVPLH,64.337,5092,377,1,872
7301-ABVAD,80.615,6231,401,2,1042
7301-ABVADH,31.6,5279,421,4,1549
7302-ZHMHP,25.375,3105,264,4,1
7302-ZHMHPH,33.999,2756,284,2,0
7305-ZWMAJ,44.588,4647,545,1,528
7305-ZWMAJH,54.856,11200,684,1,365
7306-YDSOI,16.039,3438,273,1,251
7306-YDSOIH,64.441,4984,331,3,593
7310-EGVHZ,38.379,1134,119,2,0
7310-EGVHZH,36.114,2601,210,4,1
7311-MQJCH,27.274,5762,307,4,537
7311-MQJCHH,10.742,5940,379,1,530
7312-XSBAT,38.214,3170,289,3,40
7312-XSBATH,14.972,3464,279,5,14
7314-OXENN,159.872,7169,695,1,842
7314-OXENNH,29.081,5583,400,2,642
7315-WYOAW,10.735,1350,292,3,0
7315-WYOAWH,54.414,2127,297,2,200
7317-GGVPB,33.02,4882,360,3,2
7317-GGVPBH,151.947,11200,640,4,988
7318-EIVKO,16.48,2714,187,3,8
7318-EIVKOH,55.546,4183,333,2,211
7319-VENRZ,27.817,5656,351,1,868
7319-VENRZH,158.889,7173,199,3,682
7319-ZNRTR,11.077,3836,293,2,279
7319-ZNRTRH,46.592,11118,152,4,0
7321-KKSDU,42.342,2272,179,2,0
7321-KKSDUH,81.012,2438,234,5,0
7321-PKUYW,10.635,3438,257,3,350
7321-PKUYWH,55.965,4325,353,6,524
7321-VGNKU,41.016,2503,120,3,100
7321-VGNKUH,40.393,4118,331,1,776
7321-ZNSLA,70.179,6037,496,3,1461
7321-ZNSLAH,11.436,6220,585,4,1446
7322-OCWHC,123.117,8934,505,1,191
7322-OCWHCH,19.508,8153,338,2,873
7325-ENZFI,16.979,6396,561,2,980
7325-ENZFIH,83.982,7630,522,3,520
7326-RIGQZ,83.273,3649,214,5,382
7326-RIGQZH,14.5,5594,314,4,489
7328-OWMOM,120.948,1653,126,2,0
7328-OWMOMH,11.044,2060,264,3,300
7328-ZJAJO,35.814,4333,319,2,958
7328-ZJAJOH,20.324,6380,432,2,103
7330-WZLNC,23.945,2837,222,2,400
7330-WZLNCH,30.045,4386,328,4,700
7336-RLLRH,30.14,2200,240,2,0
7336-RLLRHH,24.589,2404,160,5,386
7337-CINUD,28.959,5202,460,3,1472
7337-CINUDH,53.854,5147,391,2,102
7338-ERIVA,10.685,6336,594,3,629
7338-ERIVAH,30.107,8637,661,2,1053
7339-POGZN,144.598,4524,365,4,633
7339-POGZNH,22.649,2311,259,2,0
7340-KEFQE,35.881,6046,447,3,810
7340-KEFQEH,19.334,2870,181,3,200
7341-LXCAF,27.119,2271,186,3,0
7341-LXCAFH,10.945,4308,349,2,700
7343-EOBEU,37.01,2560,232,2,90
7343-EOBEUH,17.938,4908,348,4,308
7346-MEDWM,50.505,4836,531,5,481
7346-MEDWMH,51.588,3643,276,1,795
7349-ALMUX,24.032,1728,144,3,0
7349-ALMUXH,45.351,4273,359,3,667
7351-KYHQH,49.372,6230,318,3,83
7351-KYHQHH,88.045,2078,286,3,0
7351-MHQVU,57.05,1546,169,4,0
7351-MHQVUH,14.432,3462,220,1,190
7353-YOWFP,37.392,6688,376,2,1053
7353-YOWFPH,21.009,2339,294,5,0
7354-OIJLX,26.972,6007,579,2,746
7354-OIJLXH,14.525,6476,514,1,1167
7356-AYNJP,16.866,7633,361,1,180
7356-AYNJPH,18.816,5466,362,4,902
7356-IWLFW,51.672,4704,306,3,0
7356-IWLFWH,68.207,3910,230,3,450
7359-PTSXY,39.19,3607,201,2,167
7359-PTSXYH,15.919,4139,379,3,853
7359-SSBJK,23.314,1683,180,3,0
7359-SSBJKH,21.292,1571,186,4,1000
7359-WWYJV,35.512,3191,201,2,113
7359-WWYJVH,23.291,3354,267,1,0
7361-YPXFS,65.159,1160,416,5,1547
7361-YPXFSH,31.976,2387,153,2,0
7363-QTBIW,122.138,8796,568,3,336
7363-QTBIWH,52.339,4306,344,2,446
7365-BVCJH,21.949,3156,239,3,388
7365-BVCJHH,50.45,2506,218,1,0
7369-TRPFD,58.067,4077,353,1,815
7369-TRPFDH,62.24,1376,180,2,700
7375-WMVMT,11.435,4442,351,2,313
7375-WMVMTH,10.726,5805,526,4,1009
7377-DMMRI,61.486,6384,550,2,504
7377-DMMRIH,110.324,10384,158,5,183
7379-FNIUJ,17.238,1689,142,3,0
7379-FNIUJH,53.096,7460,377,2,0
7379-POKDZ,19.163,6851,512,2,1475
7379-POKDZH,143.944,5166,413,3,667
7382-DFJTU,48.483,2450,252,6,0
7382-DFJTUH,44.517,1271,273,3,0
7384-GHBPI,25.153,5978,327,4,308
7384-GHBPIH,43.123,4922,359,7,465
7389-KBFIT,50.066,5763,320,2,1132
7389-KBFITH,143.979,1222,729,1,308
7392-YYPYJ,135.833,10748,325,2,1239
7392-YYPYJH,23.989,8073,534,4,524
7394-FKDNK,35.829,6758,389,3,751
7394-FKDNKH,59.092,2441,163,2,0
7394-LWLYN,17.089,2490,266,4,895
7394-LWLYNH,63.62,4697,337,2,268
7395-IGJOS,17.429,3327,281,4,330
7395-IGJOSH,23.893,3882,284,2,199
7395-XWZOY,33.712,3021,218,3,40
7395-XWZOYH,36.427,2378,168,4,0
7396-VJUZB,20.717,3533,320,3,489
7396-VJUZBH,80.789,1466,126,4,0
7398-HPYZQ,18.474,2061,208,3,100
7398-HPYZQH,23.208,4420,379,2,856
7398-LXGYX,80.703,6327,420,3,1326
7398-LXGYXH,25.53,1469,157,5,0
7398-SKNQZ,47.329,1390,126,5,0
7398-SKNQZH,131.786,2832,285,3,0
7399-QHBJS,33.564,5367,494,2,1285
7399-QHBJSH,110.651,5123,308,2,973
7401-JIXNM,54.545,3605,359,3,131
7401-JIXNMH,112.908,3233,280,2,777
7401-RUBNK,155.984,5666,420,4,1300
7401-RUBNKH,11.337,4500,331,2,99
7402-EYFXX,46.379,2218,247,3,705
7402-EYFXXH,26.192,3680,261,5,198
7402-PWYJJ,61.345,5172,314,1,552
7402-PWYJJH,69.184,5026,450,4,99
7404-JLKQG,21.331,2983,287,2,0
7404-JLKQGH,49.088,5791,417,3,1587
7407-SUJIZ,122.203,10386,637,3,187
7407-SUJIZH,135.539,1760,121,5,0
7408-OFWXJ,35.389,2668,187,2,0
7408-OFWXJH,27.58,5460,457,4,962
7409-JURKQ,26.465,3030,287,1,8
7409-JURKQH,79.874,7311,266,2,695
7409-KIUTL,77.387,2829,182,3,0
7409-KIUTLH,10.627,5314,480,2,1597
7410-KTVFV,21.008,2539,124,2,0
7410-KTVFVH,11.685,2419,194,2,0
7410-OIEDU,120.125,3770,244,3,0
7410-OIEDUH,21.445,5642,337,3,309
7410-YTJIK,79.096,4741,372,3,251
7410-YTJIKH,15.192,2875,264,2,938
7416-CKTEP,14.793,5133,383,4,869
7416-CKTEPH,15.363,2358,219,2,235
7421-ZLUPA,64.802,5380,382,3,773
7421-ZLUPAH,10.905,5013,541,4,478
7422-WNBTY,17.567,3521,129,2,150
7422-WNBTYH,68.709,2340,154,2,0
7426-GSWPO,29.84,4141,360,3,10
7426-GSWPOH,27.5,9747,182,4,1000
7426-RHZGU,68.241,7772,353,4,187
7426-RHZGUH,10.635,3516,276,1,0
7426-WEIJX,15.791,5928,478,4,953
7426-WEIJXH,152.298,11200,415,4,859
7427-AUFPY,19.428,2298,152,4,0
7427-AUFPYH,16.769,2710,165,5,0
7432-FFVAR,123.081,5046,498,1,283
7432-FFVARH,24.376,4205,399,1,200
7434-SHXLS,17.037,1580,119,3,0
7434-SHXLSH,48.134,5384,767,1,1532
7435-ZNUYY,42.227,6120,243,3,900
7435-ZNUYYH,36.013,3903,245,3,289
7439-DKZTW,10.765,5303,385,1,152
7439-DKZTWH,19.637,1308,126,3,0
7442-YGZFK,38.81,5102,343,5,591
7442-YGZFKH,23.036,1301,120,1,0
7445-WMRBW,28.866,5593,307,5,130
7445-WMRBWH,16.579,1680,128,6,0
7446-KQISO,31.419,4378,357,1,603
7446-KQISOH,49.261,5380,316,5,1522
7446-SFAOA,34.645,4809,629,1,858
7446-SFAOAH,68.792,1741,126,1,0
7446-YPODE,25.553,4154,305,3,936
7446-YPODEH,10.66,6200,298,3,307
7449-HVPIV,56.758,4331,368,2,209
7449-HVPIVH,118.418,10748,196,1,830
7450-NWRTR,40.768,5236,324,3,964
7450-NWRTRH,31.118,8618,249,2,308
7452-FOLON,37.184,2767,234,4,297
7452-FOLONH,35.684,3203,271,3,238
7459-IMVYU,100.46,7496,530,1,1419
7459-IMVYUH,40.402,4898,320,3,10
7459-RRWQZ,34.19,2671,239,3,571
7459-RRWQZH,98.902,7802,258,2,108
7460-ITWWP,149.316,2973,240,4,506
7460-ITWWPH,29.446,1554,130,3,0
7463-IFMQU,18.402,3890,288,2,28
7463-IFMQUH,50.931,5128,480,4,1549
7465-ZZRVX,49.517,7280,512,1,116
7465-ZZRVXH,15.212,1311,747,2,51
7469-LKBCI,12.32,4793,348,3,142
7469-LKBCIH,15.871,1300,420,2,1138
7470-DYNOE,35.657,4304,348,4,1
7470-DYNOEH,79.019,2558,233,3,0
7470-MCQTK,70.696,3886,284,2,303
7470-MCQTKH,26.48,2212,154,6,30
7471-MQPOS,30.438,5640,331,3,508
7471-MQPOSH,85.996,3150,218,3,0
7471-WNSUF,11.072,5836,354,2,968
7471-WNSUFH,23.049,1950,132,5,0
7472-EQOAV,64.051,7727,557,5,1478
7472-EQOAVH,52.94,1450,165,4,0
7473-ZBDSN,13.806,3821,294,3,715
7473-ZBDSNH,24.889,3223,272,1,109
7479-NITWS,13.809,2081,128,6,0
7479-NITWSH,17.078,7351,389,3,117
7480-QNVZJ,29.209,3164,284,2,579
7480-QNVZJH,64.553,2810,135,3,0
7480-SPLEF,11.632,1892,121,1,0
7480-SPLEFH,42.966,3088,249,3,0
7481-ATQQS,30.833,1735,243,3,0
7481-ATQQSH,11.394,2392,122,3,0
7483-IQWIB,17.427,3618,278,5,375
7483-IQWIBH,23.558,5022,335,2,20
7486-KSRVI,14.16,3832,261,3,0
7486-KSRVIH,36.199,5131,361,3,159
7488-MXJIV,128.186,2263,299,5,992
7488-MXJIVH,10.771,2768,169,2,500
7492-TAFJD,50.306,4709,328,1,685
7492-TAFJDH,11.836,7830,543,2,1549
7493-GVFIO,20.97,5429,372,3,740
7493-GVFIOH,20.563,1603,156,3,0
7493-TPUWZ,16.69,7155,502,2,48
7493-TPUWZH,17.493,6584,446,4,1000
7495-OOKFY,40.158,4946,272,6,1321
7495-OOKFYH,54.573,5110,433,2,1073
7501-IWUNG,11.478,1367,185,3,0
7501-IWUNGH,23.267,3378,229,1,530
7501-VTYLJ,32.1,7963,502,2,753
7501-VTYLJH,67.617,4680,375,1,512
7502-BNYGS,69.531,5550,531,3,293
7502-BNYGSH,159.386,4370,379,4,0
7503-EPSZW,31.757,2190,126,3,0
7503-EPSZWH,38.02,6403,497,3,962
7503-MIOGA,30.145,4404,366,4,900
7503-MIOGAH,29.332,6577,499,6,1300
7503-QQRVF,155.903,1979,128,2,0
7503-QQRVFH,13.881,6494,510,5,1229
7503-ZGUZJ,33.819,2710,119,2,0
7503-ZGUZJH,26.422,5169,331,6,149
7504-UWHNB,25.908,1559,126,4,300
7504-UWHNBH,56.503,4669,310,1,438
7508-DQAKK,13.45,2355,295,3,0
7508-DQAKKH,21.044,3503,289,2,131
7508-KBIMB,88.078,6539,570,1,1573
7508-KBIMBH,33.367,4763,348,2,341
7508-MYBOG,160.231,10748,621,6,1056
7508-MYBOGH,24.836,5240,316,7,870
7508-SMHXL,12.866,4296,304,3,173
7508-SMHXLH,21.482,4907,393,2,858
7511-YMXVQ,90.742,10578,261,5,0
7511-YMXVQH,45.989,7303,323,2,351
7515-LODFU,13.231,4676,337,4,312
7515-LODFUH,26.309,4123,324,5,493
7516-GMHUV,53.767,5126,436,2,371
7516-GMHUVH,40.511,7145,664,6,808
7517-LDMPS,11.314,1410,196,2,0
7517-LDMPSH,12.219,4410,333,3,206
7517-SAWMO,20.441,2143,186,2,0
7517-SAWMOH,37.122,2563,293,1,0
7519-JTWQH,28.731,2512,267,3,181
7519-JTWQHH,35.219,1886,153,2,0
7520-HQWJU,35.309,1396,129,3,7
7520-HQWJUH,60.443,3007,397,3,331
7521-AFHAB,24.39,5792,374,5,654
7521-AFHABH,39.241,5892,341,1,1597
7521-YXVZY,14.534,9270,192,3,0
7521-YXVZYH,43.504,8110,510,4,634
7524-VRLPL,31.832,1134,530,2,622
7524-VRLPLH,79.659,2746,161,2,0
7526-BEZQB,42.809,7582,406,3,1430
7526-BEZQBH,59.901,5511,316,4,901
7526-IVLYU,14.42,2463,127,3,0
7526-IVLYUH,153.968,5624,402,4,801
7527-QNRUS,53.412,5847,444,1,1352
7527-QNRUSH,129.289,5726,594,4,925
7529-ZDFXI,57.912,4324,267,2,133
7529-ZDFXIH,32.159,6595,486,4,1587
7530-HDYDS,18.603,2411,126,2,0
7530-HDYDSH,38.71,1226,139,2,70
7531-GQHME,48.083,5377,444,4,554
7531-GQHMEH,22.318,5759,363,2,738
7534-BFESC,12.341,8673,757,3,1597
7534-BFESCH,24.599,1944,139,2,71
7537-CBQUZ,41.233,5721,737,1,341
7537-CBQUZH,28.857,5140,385,1,633
7537-RBWEA,10.704,4425,474,4,851
7537-RBWEAH,13.636,5666,427,4,410
7538-GWHML,62.55,9504,548,1,1054
7538-GWHMLH,54.577,3875,253,3,0
7541-YLXCL,27.202,4411,379,5,1123
7541-YLXCLH,18.067,3170,276,4,970
7542-CYDDM,40.271,6519,402,5,80
7542-CYDDMH,22.07,4697,437,2,921
7544-ZVIKX,23.435,6101,439,1,1250
7544-ZVIKXH,43.943,1481,128,3,0
7547-EKNFS,15.291,1311,170,3,0
7547-EKNFSH,17.795,3280,249,5,206
7548-SEPYI,132.151,11200,194,3,302
7548-SEPYIH,45.233,5246,438,2,146
7549-MYGPK,10.635,5153,333,2,796
7549-MYGPKH,25.43,2631,130,2,149
7550-WIQVA,51.308,3226,494,3,518
7550-WIQVAH,59.255,2577,196,3,0
7551-DACSP,18.817,1578,169,3,0
7551-DACSPH,23.52,4918,319,1,166
7551-JOHTI,56.242,5971,490,1,1508
7551-JOHTIH,10.735,5221,488,1,327
7552-KEYGT,18.223,4323,327,3,311
7552-KEYGTH,27.343,3589,236,5,568
7554-AKDQF,22.106,3067,239,2,98
7554-AKDQFH,28.406,3293,261,5,0
7554-NEWDD,28.267,2463,230,5,185
7554-NEWDDH,81.441,2652,166,3,0
7558-IMLMT,52.141,3131,235,3,675
7558-IMLMTH,19.893,2809,121,3,0
7560-QJAVJ,158.889,5698,731,3,1573
7560-QJAVJH,14.674,3228,282,2,131
7560-QRBXH,34.005,3846,129,2,307
7560-QRBXHH,31.306,6403,447,2,1548
7562-GSUHK,29.672,5376,308,2,611
7562-GSUHKH,160.225,10748,561,7,1137
7562-UXTPG,20.936,5330,351,4,801
7562-UXTPGH,43.497,4767,362,5,786
7563-BIUPC,49.8,4305,329,3,4
7563-BIUPCH,160.231,6386,556,1,968
7564-GHCVB,47.129,5684,445,1,553
7564-GHCVBH,28.07,2673,166,5,0
7566-DSRLQ,10.722,3396,202,4,54
7566-DSRLQH,20.752,3602,298,4,300
7567-ECMCM,15.741,4100,304,4,965
7567-ECMCMH,25.001,3851,290,3,95
7568-PODML,17.772,3120,281,2,431
7568-PODMLH,19.45,2140,168,5,0
7569-NMZYQ,12.58,5744,334,3,981
7569-NMZYQH,73.182,3860,268,5,0
7570-WELNY,16.422,4393,364,4,1173
7570-WELNYH,67.066,1233,508,1,365
7571-YXDAD,85.861,3607,286,6,300
7571-YXDADH,11.638,6426,310,1,1573
7572-KPVKK,27.824,2839,203,2,0
7572-KPVKKH,123.899,10384,209,6,70
7576-ASEJU,41.302,6587,548,2,314
7576-ASEJUH,19.634,3872,207,2,839
7576-JMYWV,31.803,3203,189,3,0
7576-JMYWVH,14.748,3827,237,3,630
7576-OYWBN,61.475,8270,540,3,1243
7576-OYWBNH,45.035,4859,353,4,553
7577-SWIFR,66.072,5283,443,4,341
7577-SWIFRH,37.244,8366,200,4,900
7579-KKLOE,54.347,1134,120,4,300
7579-KKLOEH,10.912,3751,278,3,124
7579-OOPEC,33.092,1556,120,3,0
7579-OOPECH,158.889,5542,359,6,375
7580-UGXNC,22.706,4474,314,2,787
7580-UGXNCH,15.248,1468,186,3,0
7581-EBBOU,14.509,5746,583,3,1549
7581-EBBOUH,112.82,6363,483,6,1160
7586-ZATGZ,51.187,2579,209,3,0
7586-ZATGZH,36.917,5727,233,3,958
7587-AOVVU,53.258,4383,454,2,642
7587-AOVVUH,41.166,4975,349,3,206
7587-RZNME,86.404,2222,278,1,2
7587-RZNMEH,96.166,4812,321,2,0
7590-VHVEG,21.509,2632,279,3,141
7590-VHVEGH,28.066,4143,315,1,0
7593-JNWRU,38.704,3362,268,2,8
7593-JNWRUH,64.457,3018,252,1,1191
7593-XFKDI,15.162,8440,542,3,383
7593-XFKDIH,20.711,3924,302,2,216
7594-LZNWR,17.159,5110,388,2,533
7594-LZNWRH,151.947,8845,695,1,402
7594-RQHXR,11.101,9595,513,2,1171
7594-RQHXRH,103.986,2235,165,2,0
7595-EHCDL,78.938,5110,351,3,853
7595-EHCDLH,69.304,2944,805,2,480
7595-EUIVN,23.27,6545,406,3,401
7595-EUIVNH,26.11,5729,332,3,390
7596-IIWYC,12.65,4093,327,1,3
7596-IIWYCH,13.752,5527,368,1,213
7596-LDUXP,27.788,3426,259,1,999
7596-LDUXPH,14.45,2497,163,3,20
7596-ZYWBB,84.038,2488,213,4,186
7596-ZYWBBH,119.333,7367,578,5,1549
7598-UAASY,49.917,1326,132,3,0
7598-UAASYH,43.226,2402,291,3,0
7599-FKVXZ,35.996,3143,296,5,402
7599-FKVXZH,11.395,5754,328,4,130
7599-NTMDP,18.325,4894,338,5,103
7599-NTMDPH,72.952,4424,451,1,284
7601-DHFWZ,70.507,3905,387,4,498
7601-DHFWZH,14.938,3150,292,3,133
7601-GNDYK,24.755,5620,323,5,1065
7601-GNDYKH,10.919,4025,306,3,181
7601-WFVZV,19.834,5593,296,5,909
7601-WFVZVH,10.742,1733,174,4,1000
7602-DBTOU,153.43,1319,168,3,0
7602-DBTOUH,18.904,2709,176,2,0
7602-MVRMB,21.635,2303,281,1,143
7602-MVRMBH,37.369,1233,157,2,0
7603-USHJS,28.515,7372,567,3,1212
7603-USHJSH,19.492,1840,162,2,0
7605-BDWDC,64.877,6150,582,4,683
7605-BDWDCH,19.863,2107,161,1,0
7605-SNLQG,21.221,3351,211,5,90
7605-SNLQGH,19.544,2564,184,2,50
7606-BPHHN,49.593,4867,334,3,306
7606-BPHHNH,50.912,5117,394,3,111
7607-QKKTJ,38.29,3817,262,2,359
7607-QKKTJH,17.332,6528,318,1,462
7608-RGIRO,28.985,3031,295,1,239
7608-RGIROH,26.192,3241,270,3,0
7609-NRNCA,59.453,6155,561,2,751
7609-NRNCAH,10.742,3134,292,2,729
7609-YBPXG,94.219,4697,327,2,953
7609-YBPXGH,33.715,6489,493,1,466
7610-TVOPG,29.875,4001,335,3,464
7610-TVOPGH,26.921,3608,297,3,179
7611-YKYTC,144.931,6922,487,3,767
7611-YKYTCH,29.254,4188,375,1,908
7613-LLQFO,19.079,2948,294,2,481
7613-LLQFOH,17.034,4176,384,3,516
7614-QVWQL,56.791,3350,287,3,43
7614-QVWQLH,15.135,6161,242,2,62
7615-ESMYF,49.577,6410,414,3,578
7615-ESMYFH,30.542,1387,126,2,0
7617-EYGLW,53.027,1228,172,5,0
7617-EYGLWH,20.102,3214,263,3,598
7619-ODSGN,30.311,10384,340,1,443
7619-ODSGNH,31.701,9589,408,4,1085
7619-PLRLP,25.704,5169,442,2,262
7619-PLRLPH,29.082,1311,196,5,0
7621-VPNET,14.655,6368,503,4,333
7621-VPNETH,27.777,2155,285,1,83
7622-FWGEW,10.979,5000,491,2,1542
7622-FWGEWH,37.002,6620,459,1,1455
7622-NXQZR,27.342,1990,126,2,0
7622-NXQZRH,21.874,3389,298,1,103
7623-HKYRK,35.476,4683,444,2,858
7623-HKYRKH,35.748,2231,138,3,0
7623-TRNQN,15.301,1300,462,5,1161
7623-TRNQNH,115.132,6292,443,2,738
7625-XCQRH,126.587,10384,535,2,1345
7625-XCQRHH,33.161,2342,181,2,100
7627-JKIAZ,10.705,8561,388,3,83
7627-JKIAZH,31.924,3503,265,2,41
7629-WFGLW,134.219,5668,560,3,583
7629-WFGLWH,14.766,7778,559,2,1366
7629-WIXZF,55.404,1639,123,3,0
7629-WIXZFH,151.055,4617,363,3,159
7632-MNYOY,30,1884,172,2,40
7632-MNYOYH,25.409,3287,289,2,562
7632-YUTXB,152.298,2745,245,2,0
7632-YUTXBH,26.138,2191,175,3,0
7633-MVPUY,17.999,4669,355,3,513
7633-MVPUYH,31.196,3196,222,2,339
7634-HLQJR,24.333,1907,221,4,1000
7634-HLQJRH,37.394,5920,342,4,961
7634-WSWDB,15.275,2256,239,5,20
7634-WSWDBH,24.002,2152,192,3,0
7636-OWBPG,113.109,1160,388,3,30
7636-OWBPGH,13.384,3586,297,1,51
7636-PEPNS,13.077,7923,400,5,999
7636-PEPNSH,27.864,3305,426,2,768
7636-XUHWW,19.185,3878,293,5,251
7636-XUHWWH,100.135,10815,479,6,1573
7638-QVMVY,36.003,3626,364,2,188
7638-QVMVYH,50.546,4353,330,1,153
7639-LIAYI,12.633,5738,699,5,129
7639-LIAYIH,31.679,3036,214,5,0
7639-OPLNG,34.534,1206,123,2,0
7639-OPLNGH,39.556,4824,328,1,1140
7639-SUPCW,62.237,3292,263,4,185
7639-SUPCWH,48.056,3276,271,2,0
7641-EUYET,31.062,4104,311,4,201
7641-EUYETH,35.451,4382,344,3,341
7641-TQFHN,18.058,3516,293,2,438
7641-TQFHNH,123.405,5313,539,1,1001
7643-RCHXS,24.423,3400,311,2,236
7643-RCHXSH,39.71,5157,579,2,536
7644-OMVMY,65.231,4156,376,1,0
7644-OMVMYH,25.407,5059,305,4,203
7647-GYYKX,33.101,3862,598,4,986
7647-GYYKXH,28.52,2210,283,2,300
7649-PHJVR,18.945,2502,269,2,454
7649-PHJVRH,39.869,4873,338,5,783
7649-SIJJF,33.612,3818,209,2,147
7649-SIJJFH,28.462,2371,234,1,106
7654-YWJUF,42.599,6825,450,1,596
7654-YWJUFH,68.245,6075,437,3,1080
7657-DYEPJ,30.6,2151,166,3,90
7657-DYEPJH,123.34,4441,347,2,455
7658-UYUQS,140.507,4350,517,3,176
7658-UYUQSH,23.869,6027,426,6,1002
7660-HDPJV,128.032,6916,535,2,800
7660-HDPJVH,15.928,3306,243,3,488
7661-CPURM,82.457,5910,742,4,1358
7661-CPURMH,68.729,5415,336,4,251
7663-CUXZB,18.509,2617,147,1,0
7663-CUXZBH,13.461,4782,365,2,442
7663-RGWBC,21.859,1226,119,3,0
7663-RGWBCH,32.431,4644,357,2,406
7663-YJHSN,49.641,1803,137,3,0
7663-YJHSNH,22.332,5786,302,1,800
7663-ZTEGJ,44.471,6009,450,3,798
7663-ZTEGJH,17.789,2620,234,2,90
7665-NKLAV,13.588,6111,549,1,1059
7665-NKLAVH,13.451,5075,494,4,206
7665-TOALD,46.52,5289,471,1,311
7665-TOALDH,33.973,10578,122,2,0
7665-VIGUD,24.032,5854,310,3,516
7665-VIGUDH,39.742,4708,357,3,438
7666-WKRON,23.097,3277,280,4,253
7666-WKRONH,49.677,1435,130,2,142
7668-XCFYV,15.12,3337,214,3,314
7668-XCFYVH,92.156,4169,303,3,433
7669-LCRSD,10.914,8624,651,1,1492
7669-LCRSDH,10.727,1498,129,2,50
7670-ZBPOQ,14.392,3806,220,3,407
7670-ZBPOQH,26.13,2733,260,1,93
7672-VFMXZ,29.585,3331,212,4,0
7672-VFMXZH,30.731,2782,236,5,0
7673-BQGKU,67.72,6050,365,2,482
7673-BQGKUH,22.39,2836,167,1,0
7673-LPRNY,10.735,2799,132,5,0
7673-LPRNYH,31.858,5858,343,2,871
7674-YTAFD,21.849,4093,335,5,163
7674-YTAFDH,18.146,4183,384,3,8
7675-OZCZG,47.024,1926,166,1,0
7675-OZCZGH,35.619,2271,181,4,1080
7677-SJJJK,46.653,2358,325,3,95
7677-SJJJKH,97.323,7625,539,1,1597
7682-AZNDK,49.746,2141,276,3,0
7682-AZNDKH,59.596,4849,348,5,5
7683-CBDKJ,10.735,3821,263,1,318
7683-CBDKJH,36.215,5371,366,3,256
7684-XSZIY,18.859,2761,225,3,0
7684-XSZIYH,14.095,2173,173,3,0
7688-AWMDX,28.988,1389,186,4,0
7688-AWMDXH,29.054,4600,359,1,352
7690-KPNCU,53.101,2429,137,3,0
7690-KPNCUH,24.005,3785,246,2,734
7691-KGKGP,41.002,2781,295,4,560
7691-KGKGPH,37.753,4657,340,1,732
7691-XVTZH,15.284,3128,271,3,755
7691-XVTZHH,31.192,7319,454,4,811
7693-LCKZL,21.267,4821,354,4,1147
7693-LCKZLH,42.299,10384,334,3,823
7693-QPEFS,16.918,2332,144,2,39
7693-QPEFSH,29.549,5038,390,3,958
7694-VLBWQ,33.084,3730,241,5,0
7694-VLBWQH,118.269,1860,150,2,0
7695-PKLCZ,45.919,2567,175,4,0
7695-PKLCZH,44.978,2470,129,2,0
7696-AMHOD,58.739,2431,280,5,8
7696-AMHODH,24.047,2531,257,3,40
7696-CFTAT,34.427,5486,461,1,633
7696-CFTATH,10.735,6933,276,1,143
7698-YFGEZ,90.357,5371,366,5,1597
7698-YFGEZH,34.845,6146,386,1,926
7703-ZEKEF,73.067,7031,508,2,481
7703-ZEKEFH,24.939,1410,139,2,0
7706-DZNKK,26.96,5682,228,2,3
7706-DZNKKH,148.456,10578,203,1,6
7706-YLMQA,18.645,7678,527,1,1078
7706-YLMQAH,75.268,2806,119,5,0
7707-PYBBH,51.608,3019,349,5,149
7707-PYBBHH,11.681,1483,153,5,0
7710-JSYOA,52.229,6977,684,2,663
7710-JSYOAH,31.888,2751,121,3,9
7711-GQBZC,51.465,4689,394,3,715
7711-GQBZCH,111.304,1300,189,2,70
7711-YIJWC,120.632,9703,289,3,565
7711-YIJWCH,160.231,2465,268,4,0
7714-YXSMB,120.634,7468,307,4,145
7714-YXSMBH,23.725,1782,196,3,0
7716-YTYHG,35.832,1218,181,3,3
7716-YTYHGH,111.283,10384,400,4,1573
7717-BICXI,38.029,3069,215,3,218
7717-BICXIH,12.555,6744,577,6,773
7718-RXDGG,84.205,4385,302,4,136
7718-RXDGGH,56.1,4310,335,3,555
7718-UPSKJ,114.05,9500,782,3,1083
7718-UPSKJH,151.947,10673,264,2,380
7721-DVEKZ,56.73,5428,457,6,512
7721-DVEKZH,46.48,1475,126,5,0
7721-JXEAW,136.04,6302,412,1,1597
7721-JXEAWH,20.409,1925,161,2,0
7722-CVFXN,23.978,5323,342,1,883
7722-CVFXNH,28.711,1977,125,2,0
7722-VJRQD,36.329,2831,260,2,0
7722-VJRQDH,58.329,5609,351,2,801
7727-SHVZV,12.783,3495,291,2,146
7727-SHVZVH,27.332,3263,256,1,141
7729-JTEEC,12.724,2211,127,3,0
7729-JTEECH,11.859,5372,421,4,1573
